PCS.vBatAverage;CDH.OBT
33.02038;2015-05-31 10:31:00+00:00
33.03912;2015-05-31 10:31:08+00:00
33.03912;2015-05-31 10:31:16+00:00
33.03912;2015-05-31 10:31:24+00:00
33.03912;2015-05-31 10:31:32+00:00
33.03912;2015-05-31 10:31:40+00:00
33.03912;2015-05-31 10:31:48+00:00
33.03912;2015-05-31 10:31:56+00:00
33.03912;2015-05-31 10:32:04+00:00
33.03912;2015-05-31 10:32:12+00:00
33.03912;2015-05-31 10:32:20+00:00
33.03912;2015-05-31 10:32:28+00:00
33.03912;2015-05-31 10:32:36+00:00
33.03912;2015-05-31 10:32:44+00:00
33.03912;2015-05-31 10:32:52+00:00
33.03912;2015-05-31 10:33:00+00:00
33.03912;2015-05-31 10:33:08+00:00
33.03912;2015-05-31 10:33:16+00:00
33.03912;2015-05-31 10:33:24+00:00
33.03912;2015-05-31 10:33:32+00:00
33.03912;2015-05-31 10:33:40+00:00
33.02038;2015-05-31 10:33:48+00:00
33.02038;2015-05-31 10:33:56+00:00
33.02038;2015-05-31 10:34:04+00:00
33.02038;2015-05-31 10:34:12+00:00
33.03912;2015-05-31 10:34:20+00:00
33.02038;2015-05-31 10:34:28+00:00
33.02038;2015-05-31 10:34:36+00:00
33.02038;2015-05-31 10:34:44+00:00
33.02038;2015-05-31 10:34:52+00:00
33.02038;2015-05-31 10:35:00+00:00
33.02038;2015-05-31 10:35:08+00:00
33.02038;2015-05-31 10:35:16+00:00
33.03912;2015-05-31 10:35:24+00:00
33.03912;2015-05-31 10:35:32+00:00
33.03912;2015-05-31 10:35:40+00:00
33.03912;2015-05-31 10:35:48+00:00
33.03912;2015-05-31 10:35:56+00:00
33.02038;2015-05-31 10:36:04+00:00
33.02038;2015-05-31 10:36:12+00:00
33.02038;2015-05-31 10:36:20+00:00
33.02038;2015-05-31 10:36:28+00:00
33.02038;2015-05-31 10:36:36+00:00
33.02038;2015-05-31 10:36:44+00:00
33.03912;2015-05-31 10:36:52+00:00
33.03912;2015-05-31 10:37:00+00:00
33.03912;2015-05-31 10:37:08+00:00
33.03912;2015-05-31 10:37:16+00:00
33.03912;2015-05-31 10:37:24+00:00
33.03912;2015-05-31 10:37:32+00:00
33.03912;2015-05-31 10:37:40+00:00
33.03912;2015-05-31 10:37:48+00:00
33.03912;2015-05-31 10:37:56+00:00
33.03912;2015-05-31 10:38:04+00:00
33.03912;2015-05-31 10:38:12+00:00
33.03912;2015-05-31 10:38:20+00:00
33.03912;2015-05-31 10:38:28+00:00
33.03912;2015-05-31 10:38:36+00:00
33.03912;2015-05-31 10:38:44+00:00
33.02038;2015-05-31 10:38:52+00:00
33.03912;2015-05-31 10:39:00+00:00
33.03912;2015-05-31 10:39:08+00:00
33.02038;2015-05-31 10:39:16+00:00
33.03912;2015-05-31 10:39:24+00:00
33.03912;2015-05-31 10:39:32+00:00
33.03912;2015-05-31 10:39:40+00:00
33.02038;2015-05-31 10:39:48+00:00
33.02038;2015-05-31 10:39:56+00:00
33.02038;2015-05-31 10:40:04+00:00
33.02038;2015-05-31 10:40:12+00:00
33.02038;2015-05-31 10:40:20+00:00
33.03912;2015-05-31 10:40:28+00:00
33.02038;2015-05-31 10:40:36+00:00
33.02038;2015-05-31 10:40:44+00:00
33.02038;2015-05-31 10:40:52+00:00
33.02038;2015-05-31 10:41:00+00:00
33.02038;2015-05-31 10:41:08+00:00
33.02038;2015-05-31 10:41:16+00:00
33.03912;2015-05-31 10:41:24+00:00
33.03912;2015-05-31 10:41:32+00:00
33.02038;2015-05-31 10:41:40+00:00
33.02038;2015-05-31 10:41:48+00:00
33.02038;2015-05-31 10:41:56+00:00
33.02038;2015-05-31 10:42:04+00:00
33.03912;2015-05-31 10:42:12+00:00
33.03912;2015-05-31 10:42:20+00:00
33.02038;2015-05-31 10:42:28+00:00
33.02038;2015-05-31 10:42:36+00:00
33.02038;2015-05-31 10:42:44+00:00
33.02038;2015-05-31 10:42:52+00:00
33.03912;2015-05-31 10:43:00+00:00
33.02038;2015-05-31 10:43:08+00:00
33.03912;2015-05-31 10:43:16+00:00
33.02038;2015-05-31 10:43:24+00:00
33.02038;2015-05-31 10:43:32+00:00
33.03912;2015-05-31 10:43:40+00:00
33.02038;2015-05-31 10:43:48+00:00
33.03912;2015-05-31 10:43:56+00:00
33.03912;2015-05-31 10:44:04+00:00
33.03912;2015-05-31 10:44:12+00:00
33.03912;2015-05-31 10:44:20+00:00
33.03912;2015-05-31 10:44:28+00:00
33.03912;2015-05-31 10:44:36+00:00
33.03912;2015-05-31 10:44:44+00:00
33.03912;2015-05-31 10:44:52+00:00
33.03912;2015-05-31 10:45:00+00:00
33.03912;2015-05-31 10:45:08+00:00
33.03912;2015-05-31 10:45:16+00:00
33.03912;2015-05-31 10:45:24+00:00
33.03912;2015-05-31 10:45:32+00:00
33.03912;2015-05-31 10:45:40+00:00
33.03912;2015-05-31 10:45:48+00:00
33.03912;2015-05-31 10:45:56+00:00
33.03912;2015-05-31 10:46:04+00:00
33.02038;2015-05-31 10:46:12+00:00
33.03912;2015-05-31 10:46:20+00:00
33.03912;2015-05-31 10:46:28+00:00
33.02038;2015-05-31 10:46:36+00:00
33.02038;2015-05-31 10:46:44+00:00
33.02038;2015-05-31 10:46:52+00:00
33.03912;2015-05-31 10:47:00+00:00
33.03912;2015-05-31 10:47:08+00:00
33.02038;2015-05-31 10:47:16+00:00
33.02038;2015-05-31 10:47:24+00:00
33.03912;2015-05-31 10:47:32+00:00
33.03912;2015-05-31 10:47:40+00:00
33.02038;2015-05-31 10:47:48+00:00
33.02038;2015-05-31 10:47:56+00:00
33.02038;2015-05-31 10:48:04+00:00
33.02038;2015-05-31 10:48:12+00:00
33.03912;2015-05-31 10:48:20+00:00
33.03912;2015-05-31 10:48:28+00:00
33.03912;2015-05-31 10:48:36+00:00
33.02038;2015-05-31 10:48:44+00:00
33.02038;2015-05-31 10:48:52+00:00
33.02038;2015-05-31 10:49:00+00:00
33.02038;2015-05-31 10:49:08+00:00
33.03912;2015-05-31 10:49:16+00:00
33.03912;2015-05-31 10:49:24+00:00
33.03912;2015-05-31 10:49:32+00:00
33.02038;2015-05-31 10:49:40+00:00
33.00165;2015-05-31 10:49:48+00:00
33.00165;2015-05-31 10:49:56+00:00
33.03912;2015-05-31 10:50:04+00:00
33.03912;2015-05-31 10:50:12+00:00
33.03912;2015-05-31 10:50:20+00:00
33.03912;2015-05-31 10:50:28+00:00
33.03912;2015-05-31 10:50:36+00:00
33.03912;2015-05-31 10:50:44+00:00
33.03912;2015-05-31 10:50:52+00:00
33.03912;2015-05-31 10:51:00+00:00
33.03912;2015-05-31 10:51:08+00:00
33.02038;2015-05-31 10:51:16+00:00
33.02038;2015-05-31 10:51:24+00:00
33.03912;2015-05-31 10:51:32+00:00
33.03912;2015-05-31 10:51:40+00:00
33.02038;2015-05-31 10:51:48+00:00
33.02038;2015-05-31 10:51:56+00:00
33.02038;2015-05-31 10:52:04+00:00
33.03912;2015-05-31 10:52:12+00:00
33.03912;2015-05-31 10:52:20+00:00
33.02038;2015-05-31 10:52:28+00:00
32.98292;2015-05-31 10:52:36+00:00
33.00165;2015-05-31 10:52:44+00:00
33.00165;2015-05-31 10:52:52+00:00
33.00165;2015-05-31 10:53:00+00:00
33.02038;2015-05-31 10:53:08+00:00
33.02038;2015-05-31 10:53:16+00:00
33.02038;2015-05-31 10:53:24+00:00
33.00165;2015-05-31 10:53:32+00:00
33.00165;2015-05-31 10:53:40+00:00
33.00165;2015-05-31 10:53:48+00:00
33.00165;2015-05-31 10:53:56+00:00
33.02038;2015-05-31 10:54:04+00:00
33.02038;2015-05-31 10:54:12+00:00
33.00165;2015-05-31 10:54:20+00:00
33.00165;2015-05-31 10:54:28+00:00
33.00165;2015-05-31 10:54:36+00:00
33.00165;2015-05-31 10:54:44+00:00
33.00165;2015-05-31 10:54:52+00:00
33.02038;2015-05-31 10:55:00+00:00
33.00165;2015-05-31 10:55:08+00:00
33.00165;2015-05-31 10:55:16+00:00
33.00165;2015-05-31 10:55:24+00:00
33.00165;2015-05-31 10:55:32+00:00
33.02038;2015-05-31 10:55:40+00:00
33.02038;2015-05-31 10:55:48+00:00
33.00165;2015-05-31 10:55:56+00:00
33.00165;2015-05-31 10:56:04+00:00
33.00165;2015-05-31 10:56:12+00:00
33.02038;2015-05-31 10:56:20+00:00
33.02038;2015-05-31 10:56:28+00:00
33.02038;2015-05-31 10:56:36+00:00
33.02038;2015-05-31 10:56:44+00:00
33.02038;2015-05-31 10:56:52+00:00
33.03912;2015-05-31 10:57:00+00:00
33.03912;2015-05-31 10:57:08+00:00
33.03912;2015-05-31 10:57:16+00:00
33.02038;2015-05-31 10:57:24+00:00
33.02038;2015-05-31 10:57:32+00:00
33.02038;2015-05-31 10:57:40+00:00
33.03912;2015-05-31 10:57:48+00:00
33.02038;2015-05-31 10:57:56+00:00
33.02038;2015-05-31 10:58:04+00:00
33.02038;2015-05-31 10:58:12+00:00
33.03912;2015-05-31 10:58:20+00:00
33.03912;2015-05-31 10:58:28+00:00
33.02038;2015-05-31 10:58:36+00:00
33.02038;2015-05-31 10:58:44+00:00
33.02038;2015-05-31 10:58:52+00:00
33.02038;2015-05-31 10:59:00+00:00
33.02038;2015-05-31 10:59:08+00:00
33.02038;2015-05-31 10:59:16+00:00
33.00165;2015-05-31 10:59:24+00:00
33.00165;2015-05-31 10:59:32+00:00
33.00165;2015-05-31 10:59:40+00:00
33.02038;2015-05-31 10:59:48+00:00
33.02038;2015-05-31 10:59:56+00:00
33.02038;2015-05-31 11:00:04+00:00
33.02038;2015-05-31 11:00:12+00:00
33.00165;2015-05-31 11:00:20+00:00
33.00165;2015-05-31 11:00:28+00:00
33.00165;2015-05-31 11:00:36+00:00
33.00165;2015-05-31 11:00:44+00:00
33.02038;2015-05-31 11:00:52+00:00
33.02038;2015-05-31 11:01:00+00:00
33.02038;2015-05-31 11:01:08+00:00
33.00165;2015-05-31 11:01:16+00:00
33.00165;2015-05-31 11:01:24+00:00
33.00165;2015-05-31 11:01:32+00:00
33.00165;2015-05-31 11:01:40+00:00
33.02038;2015-05-31 11:01:48+00:00
33.02038;2015-05-31 11:01:56+00:00
33.02038;2015-05-31 11:02:04+00:00
33.00165;2015-05-31 11:02:12+00:00
33.00165;2015-05-31 11:02:20+00:00
33.00165;2015-05-31 11:02:28+00:00
33.03912;2015-05-31 11:02:36+00:00
33.03912;2015-05-31 11:02:44+00:00
33.03912;2015-05-31 11:02:52+00:00
33.02038;2015-05-31 11:03:00+00:00
33.02038;2015-05-31 11:03:08+00:00
33.03912;2015-05-31 11:03:16+00:00
33.03912;2015-05-31 11:03:24+00:00
33.03912;2015-05-31 11:03:32+00:00
33.03912;2015-05-31 11:03:40+00:00
33.03912;2015-05-31 11:03:48+00:00
33.02038;2015-05-31 11:03:56+00:00
33.02038;2015-05-31 11:04:04+00:00
33.02038;2015-05-31 11:04:12+00:00
33.02038;2015-05-31 11:04:20+00:00
33.00165;2015-05-31 11:04:28+00:00
32.94546;2015-05-31 11:04:36+00:00
32.8518;2015-05-31 11:04:44+00:00
32.6083;2015-05-31 11:04:52+00:00
32.49591;2015-05-31 11:05:00+00:00
32.45845;2015-05-31 11:05:08+00:00
32.45845;2015-05-31 11:05:16+00:00
32.40225;2015-05-31 11:05:24+00:00
32.40225;2015-05-31 11:05:32+00:00
32.32733;2015-05-31 11:05:40+00:00
32.32733;2015-05-31 11:05:48+00:00
32.3086;2015-05-31 11:05:56+00:00
32.28986;2015-05-31 11:06:04+00:00
32.3086;2015-05-31 11:06:12+00:00
32.3086;2015-05-31 11:06:20+00:00
32.28986;2015-05-31 11:06:28+00:00
32.2524;2015-05-31 11:06:36+00:00
32.23367;2015-05-31 11:06:44+00:00
32.21494;2015-05-31 11:06:52+00:00
32.21494;2015-05-31 11:07:00+00:00
32.23367;2015-05-31 11:07:08+00:00
32.23367;2015-05-31 11:07:16+00:00
32.21494;2015-05-31 11:07:24+00:00
32.17748;2015-05-31 11:07:32+00:00
32.15874;2015-05-31 11:07:40+00:00
32.15874;2015-05-31 11:07:48+00:00
32.14001;2015-05-31 11:07:56+00:00
32.17748;2015-05-31 11:08:04+00:00
32.17748;2015-05-31 11:08:12+00:00
32.15874;2015-05-31 11:08:20+00:00
32.15874;2015-05-31 11:08:28+00:00
32.12128;2015-05-31 11:08:36+00:00
32.10255;2015-05-31 11:08:44+00:00
32.10255;2015-05-31 11:08:52+00:00
32.12128;2015-05-31 11:09:00+00:00
32.12128;2015-05-31 11:09:08+00:00
32.10255;2015-05-31 11:09:16+00:00
32.06509;2015-05-31 11:09:24+00:00
32.10255;2015-05-31 11:09:32+00:00
32.10255;2015-05-31 11:09:40+00:00
32.06509;2015-05-31 11:09:48+00:00
32.04636;2015-05-31 11:09:56+00:00
32.04636;2015-05-31 11:10:04+00:00
32.04636;2015-05-31 11:10:12+00:00
32.06509;2015-05-31 11:10:20+00:00
32.06509;2015-05-31 11:10:28+00:00
32.06509;2015-05-31 11:10:36+00:00
32.02763;2015-05-31 11:10:44+00:00
32.02763;2015-05-31 11:10:52+00:00
32.00889;2015-05-31 11:11:00+00:00
32.00889;2015-05-31 11:11:08+00:00
32.08382;2015-05-31 11:11:16+00:00
32.06509;2015-05-31 11:11:24+00:00
32.06509;2015-05-31 11:11:32+00:00
32.04636;2015-05-31 11:11:40+00:00
32.02763;2015-05-31 11:11:48+00:00
32.02763;2015-05-31 11:11:56+00:00
32.06509;2015-05-31 11:12:04+00:00
32.06509;2015-05-31 11:12:12+00:00
32.04636;2015-05-31 11:12:20+00:00
32.02763;2015-05-31 11:12:28+00:00
32.00889;2015-05-31 11:12:36+00:00
32.00889;2015-05-31 11:12:44+00:00
32.04636;2015-05-31 11:12:52+00:00
32.04636;2015-05-31 11:13:00+00:00
32.02763;2015-05-31 11:13:08+00:00
32.00889;2015-05-31 11:13:16+00:00
31.97143;2015-05-31 11:13:24+00:00
31.9527;2015-05-31 11:13:32+00:00
31.97143;2015-05-31 11:13:40+00:00
31.97143;2015-05-31 11:13:48+00:00
31.97143;2015-05-31 11:13:56+00:00
31.93397;2015-05-31 11:14:04+00:00
31.93397;2015-05-31 11:14:12+00:00
31.93397;2015-05-31 11:14:20+00:00
31.91524;2015-05-31 11:14:28+00:00
31.91524;2015-05-31 11:14:36+00:00
31.9527;2015-05-31 11:14:44+00:00
31.9527;2015-05-31 11:14:52+00:00
31.93397;2015-05-31 11:15:00+00:00
31.91524;2015-05-31 11:15:08+00:00
31.89651;2015-05-31 11:15:16+00:00
31.89651;2015-05-31 11:15:24+00:00
31.89651;2015-05-31 11:15:32+00:00
31.89651;2015-05-31 11:15:40+00:00
31.91524;2015-05-31 11:15:48+00:00
31.93397;2015-05-31 11:15:56+00:00
31.87778;2015-05-31 11:16:04+00:00
31.87778;2015-05-31 11:16:12+00:00
31.87778;2015-05-31 11:16:20+00:00
31.91524;2015-05-31 11:16:28+00:00
31.91524;2015-05-31 11:16:36+00:00
31.91524;2015-05-31 11:16:44+00:00
31.85904;2015-05-31 11:16:52+00:00
31.85904;2015-05-31 11:17:00+00:00
31.85904;2015-05-31 11:17:08+00:00
31.89651;2015-05-31 11:17:16+00:00
31.87778;2015-05-31 11:17:24+00:00
31.87778;2015-05-31 11:17:32+00:00
31.84031;2015-05-31 11:17:40+00:00
31.84031;2015-05-31 11:17:48+00:00
31.84031;2015-05-31 11:17:56+00:00
31.85904;2015-05-31 11:18:04+00:00
31.85904;2015-05-31 11:18:12+00:00
31.85904;2015-05-31 11:18:20+00:00
31.82158;2015-05-31 11:18:28+00:00
31.82158;2015-05-31 11:18:36+00:00
31.82158;2015-05-31 11:18:44+00:00
31.84031;2015-05-31 11:18:52+00:00
31.85904;2015-05-31 11:19:00+00:00
31.82158;2015-05-31 11:19:08+00:00
31.80285;2015-05-31 11:19:16+00:00
31.80285;2015-05-31 11:19:24+00:00
31.78412;2015-05-31 11:19:32+00:00
31.82158;2015-05-31 11:19:40+00:00
31.82158;2015-05-31 11:19:48+00:00
31.80285;2015-05-31 11:19:56+00:00
31.78412;2015-05-31 11:20:04+00:00
31.80285;2015-05-31 11:20:12+00:00
31.80285;2015-05-31 11:20:20+00:00
31.84031;2015-05-31 11:20:28+00:00
31.84031;2015-05-31 11:20:36+00:00
31.84031;2015-05-31 11:20:44+00:00
31.82158;2015-05-31 11:20:52+00:00
31.84031;2015-05-31 11:21:00+00:00
31.78412;2015-05-31 11:21:08+00:00
31.80285;2015-05-31 11:21:16+00:00
31.80285;2015-05-31 11:21:24+00:00
31.80285;2015-05-31 11:21:32+00:00
31.80285;2015-05-31 11:21:40+00:00
31.80285;2015-05-31 11:21:48+00:00
31.80285;2015-05-31 11:21:56+00:00
31.80285;2015-05-31 11:22:04+00:00
31.85904;2015-05-31 11:22:12+00:00
32.00889;2015-05-31 11:22:20+00:00
32.3086;2015-05-31 11:22:28+00:00
32.64576;2015-05-31 11:22:36+00:00
33.00165;2015-05-31 11:22:44+00:00
33.2077;2015-05-31 11:22:52+00:00
33.2077;2015-05-31 11:23:00+00:00
33.17023;2015-05-31 11:23:08+00:00
33.13277;2015-05-31 11:23:16+00:00
33.09531;2015-05-31 11:23:24+00:00
33.05785;2015-05-31 11:23:32+00:00
33.03912;2015-05-31 11:23:40+00:00
33.03912;2015-05-31 11:23:48+00:00
33.03912;2015-05-31 11:23:56+00:00
33.03912;2015-05-31 11:24:04+00:00
33.03912;2015-05-31 11:24:12+00:00
33.03912;2015-05-31 11:24:20+00:00
33.05785;2015-05-31 11:24:28+00:00
33.05785;2015-05-31 11:24:36+00:00
33.03912;2015-05-31 11:24:44+00:00
33.03912;2015-05-31 11:24:52+00:00
33.03912;2015-05-31 11:25:00+00:00
33.03912;2015-05-31 11:25:08+00:00
33.03912;2015-05-31 11:25:16+00:00
33.03912;2015-05-31 11:25:24+00:00
33.03912;2015-05-31 11:25:32+00:00
33.03912;2015-05-31 11:25:40+00:00
33.03912;2015-05-31 11:25:48+00:00
33.03912;2015-05-31 11:25:56+00:00
33.03912;2015-05-31 11:26:04+00:00
33.03912;2015-05-31 11:26:12+00:00
33.03912;2015-05-31 11:26:20+00:00
33.03912;2015-05-31 11:26:28+00:00
33.05785;2015-05-31 11:26:36+00:00
33.03912;2015-05-31 11:26:44+00:00
33.03912;2015-05-31 11:26:52+00:00
33.03912;2015-05-31 11:27:00+00:00
33.03912;2015-05-31 11:27:08+00:00
33.03912;2015-05-31 11:27:16+00:00
33.03912;2015-05-31 11:27:24+00:00
33.03912;2015-05-31 11:27:32+00:00
33.03912;2015-05-31 11:27:40+00:00
33.03912;2015-05-31 11:27:48+00:00
33.03912;2015-05-31 11:27:56+00:00
33.03912;2015-05-31 11:28:04+00:00
33.03912;2015-05-31 11:28:12+00:00
33.03912;2015-05-31 11:28:20+00:00
33.03912;2015-05-31 11:28:28+00:00
33.03912;2015-05-31 11:28:36+00:00
33.03912;2015-05-31 11:28:44+00:00
33.03912;2015-05-31 11:28:52+00:00
33.02038;2015-05-31 11:29:00+00:00
33.03912;2015-05-31 11:29:08+00:00
33.03912;2015-05-31 11:29:16+00:00
33.02038;2015-05-31 11:29:24+00:00
33.03912;2015-05-31 11:29:32+00:00
33.02038;2015-05-31 11:29:40+00:00
33.02038;2015-05-31 11:29:48+00:00
33.02038;2015-05-31 11:29:56+00:00
33.02038;2015-05-31 11:30:04+00:00
33.02038;2015-05-31 11:30:12+00:00
33.02038;2015-05-31 11:30:20+00:00
33.02038;2015-05-31 11:30:28+00:00
33.03912;2015-05-31 11:30:36+00:00
33.03912;2015-05-31 11:30:44+00:00
33.03912;2015-05-31 11:30:52+00:00
33.03912;2015-05-31 11:31:00+00:00
33.03912;2015-05-31 11:31:08+00:00
33.02038;2015-05-31 11:31:16+00:00
33.02038;2015-05-31 11:31:24+00:00
33.02038;2015-05-31 11:31:32+00:00
33.02038;2015-05-31 11:31:40+00:00
33.02038;2015-05-31 11:31:48+00:00
33.03912;2015-05-31 11:31:56+00:00
33.03912;2015-05-31 11:32:04+00:00
33.02038;2015-05-31 11:32:12+00:00
33.03912;2015-05-31 11:32:20+00:00
33.02038;2015-05-31 11:32:28+00:00
33.03912;2015-05-31 11:32:36+00:00
33.03912;2015-05-31 11:32:44+00:00
33.03912;2015-05-31 11:32:52+00:00
33.03912;2015-05-31 11:33:00+00:00
33.03912;2015-05-31 11:33:08+00:00
33.03912;2015-05-31 11:33:16+00:00
33.03912;2015-05-31 11:33:24+00:00
33.03912;2015-05-31 11:33:32+00:00
33.03912;2015-05-31 11:33:40+00:00
33.03912;2015-05-31 11:33:48+00:00
33.03912;2015-05-31 11:33:56+00:00
33.03912;2015-05-31 11:34:04+00:00
33.03912;2015-05-31 11:34:12+00:00
33.02038;2015-05-31 11:34:20+00:00
33.03912;2015-05-31 11:34:28+00:00
33.03912;2015-05-31 11:34:36+00:00
33.03912;2015-05-31 11:34:44+00:00
33.03912;2015-05-31 11:34:52+00:00
33.03912;2015-05-31 11:35:00+00:00
33.02038;2015-05-31 11:35:08+00:00
33.03912;2015-05-31 11:35:16+00:00
33.03912;2015-05-31 11:35:24+00:00
33.02038;2015-05-31 11:35:32+00:00
33.02038;2015-05-31 11:35:40+00:00
33.02038;2015-05-31 11:35:48+00:00
33.02038;2015-05-31 11:35:56+00:00
33.02038;2015-05-31 11:36:04+00:00
33.03912;2015-05-31 11:36:12+00:00
33.03912;2015-05-31 11:36:20+00:00
33.02038;2015-05-31 11:36:28+00:00
33.02038;2015-05-31 11:36:36+00:00
33.02038;2015-05-31 11:36:44+00:00
33.02038;2015-05-31 11:36:52+00:00
33.02038;2015-05-31 11:37:00+00:00
33.03912;2015-05-31 11:37:08+00:00
33.03912;2015-05-31 11:37:16+00:00
33.02038;2015-05-31 11:37:24+00:00
33.02038;2015-05-31 11:37:32+00:00
33.02038;2015-05-31 11:37:40+00:00
33.02038;2015-05-31 11:37:48+00:00
33.02038;2015-05-31 11:37:56+00:00
33.03912;2015-05-31 11:38:04+00:00
33.03912;2015-05-31 11:38:12+00:00
33.02038;2015-05-31 11:38:20+00:00
33.02038;2015-05-31 11:38:28+00:00
33.02038;2015-05-31 11:38:36+00:00
33.03912;2015-05-31 11:38:44+00:00
33.03912;2015-05-31 11:38:52+00:00
33.03912;2015-05-31 11:39:00+00:00
33.03912;2015-05-31 11:39:08+00:00
33.03912;2015-05-31 11:39:16+00:00
33.03912;2015-05-31 11:39:24+00:00
33.03912;2015-05-31 11:39:32+00:00
33.03912;2015-05-31 11:39:40+00:00
33.05785;2015-05-31 11:39:48+00:00
33.02038;2015-05-31 11:39:56+00:00
33.02038;2015-05-31 11:40:04+00:00
33.02038;2015-05-31 11:40:12+00:00
33.02038;2015-05-31 11:40:20+00:00
33.02038;2015-05-31 11:40:28+00:00
33.03912;2015-05-31 11:40:36+00:00
33.03912;2015-05-31 11:40:44+00:00
33.03912;2015-05-31 11:40:52+00:00
33.03912;2015-05-31 11:41:00+00:00
33.03912;2015-05-31 11:41:08+00:00
33.03912;2015-05-31 11:41:16+00:00
33.02038;2015-05-31 11:41:24+00:00
33.02038;2015-05-31 11:41:32+00:00
33.02038;2015-05-31 11:41:40+00:00
33.02038;2015-05-31 11:41:48+00:00
33.03912;2015-05-31 11:41:56+00:00
33.03912;2015-05-31 11:42:04+00:00
33.03912;2015-05-31 11:42:12+00:00
33.03912;2015-05-31 11:42:20+00:00
33.03912;2015-05-31 11:42:28+00:00
33.02038;2015-05-31 11:42:36+00:00
33.02038;2015-05-31 11:42:44+00:00
33.02038;2015-05-31 11:42:52+00:00
33.02038;2015-05-31 11:43:00+00:00
33.03912;2015-05-31 11:43:08+00:00
33.03912;2015-05-31 11:43:16+00:00
33.03912;2015-05-31 11:43:24+00:00
33.03912;2015-05-31 11:43:32+00:00
33.03912;2015-05-31 11:43:40+00:00
33.02038;2015-05-31 11:43:48+00:00
33.02038;2015-05-31 11:43:56+00:00
33.02038;2015-05-31 11:44:04+00:00
33.03912;2015-05-31 11:44:12+00:00
33.02038;2015-05-31 11:44:20+00:00
33.02038;2015-05-31 11:44:28+00:00
33.02038;2015-05-31 11:44:36+00:00
33.02038;2015-05-31 11:44:44+00:00
33.03912;2015-05-31 11:44:52+00:00
33.03912;2015-05-31 11:45:00+00:00
33.03912;2015-05-31 11:45:08+00:00
33.02038;2015-05-31 11:45:16+00:00
33.02038;2015-05-31 11:45:24+00:00
33.02038;2015-05-31 11:45:32+00:00
33.02038;2015-05-31 11:45:40+00:00
33.02038;2015-05-31 11:45:48+00:00
33.02038;2015-05-31 11:45:56+00:00
33.02038;2015-05-31 11:46:04+00:00
33.02038;2015-05-31 11:46:12+00:00
33.03912;2015-05-31 11:46:20+00:00
33.03912;2015-05-31 11:46:28+00:00
33.03912;2015-05-31 11:46:36+00:00
33.03912;2015-05-31 11:46:44+00:00
33.03912;2015-05-31 11:46:52+00:00
33.03912;2015-05-31 11:47:00+00:00
33.03912;2015-05-31 11:47:08+00:00
33.03912;2015-05-31 11:47:16+00:00
33.03912;2015-05-31 11:47:24+00:00
33.03912;2015-05-31 11:47:32+00:00
33.03912;2015-05-31 11:47:40+00:00
33.03912;2015-05-31 11:47:48+00:00
33.03912;2015-05-31 11:47:56+00:00
33.03912;2015-05-31 11:48:04+00:00
33.03912;2015-05-31 11:48:12+00:00
33.03912;2015-05-31 11:48:20+00:00
33.03912;2015-05-31 11:48:28+00:00
33.03912;2015-05-31 11:48:36+00:00
33.02038;2015-05-31 11:48:44+00:00
33.02038;2015-05-31 11:48:52+00:00
33.02038;2015-05-31 11:49:00+00:00
33.03912;2015-05-31 11:49:08+00:00
33.03912;2015-05-31 11:49:16+00:00
33.02038;2015-05-31 11:49:24+00:00
33.02038;2015-05-31 11:49:32+00:00
33.00165;2015-05-31 11:49:40+00:00
33.02038;2015-05-31 11:49:48+00:00
33.03912;2015-05-31 11:49:56+00:00
33.03912;2015-05-31 11:50:04+00:00
33.03912;2015-05-31 11:50:12+00:00
33.03912;2015-05-31 11:50:20+00:00
33.02038;2015-05-31 11:50:28+00:00
33.02038;2015-05-31 11:50:36+00:00
33.03912;2015-05-31 11:50:44+00:00
33.03912;2015-05-31 11:50:52+00:00
33.03912;2015-05-31 11:51:00+00:00
33.03912;2015-05-31 11:51:08+00:00
33.02038;2015-05-31 11:51:16+00:00
33.03912;2015-05-31 11:51:24+00:00
33.03912;2015-05-31 11:51:32+00:00
33.03912;2015-05-31 11:51:40+00:00
33.03912;2015-05-31 11:51:48+00:00
33.03912;2015-05-31 11:51:56+00:00
33.03912;2015-05-31 11:52:04+00:00
33.03912;2015-05-31 11:52:12+00:00
33.03912;2015-05-31 11:52:20+00:00
33.03912;2015-05-31 11:52:28+00:00
33.03912;2015-05-31 11:52:36+00:00
33.03912;2015-05-31 11:52:44+00:00
33.03912;2015-05-31 11:52:52+00:00
33.03912;2015-05-31 11:53:00+00:00
33.02038;2015-05-31 11:53:08+00:00
33.02038;2015-05-31 11:53:16+00:00
33.02038;2015-05-31 11:53:24+00:00
33.03912;2015-05-31 11:53:32+00:00
33.03912;2015-05-31 11:53:40+00:00
33.03912;2015-05-31 11:53:48+00:00
33.02038;2015-05-31 11:53:56+00:00
33.02038;2015-05-31 11:54:04+00:00
33.03912;2015-05-31 11:54:12+00:00
33.03912;2015-05-31 11:54:20+00:00
33.03912;2015-05-31 11:54:28+00:00
33.03912;2015-05-31 11:54:36+00:00
33.02038;2015-05-31 11:54:44+00:00
33.02038;2015-05-31 11:54:52+00:00
33.02038;2015-05-31 11:55:00+00:00
33.03912;2015-05-31 11:55:08+00:00
33.03912;2015-05-31 11:55:16+00:00
33.02038;2015-05-31 11:55:24+00:00
33.02038;2015-05-31 11:55:32+00:00
